,ID,Age,Experience,Income,ZIP.Code,Family,CCAvg,Education,Mortgage,Personal.Loan,Securities.Account,CD.Account,Online,CreditCard
1432,1433,26,2,195,90245,1,6.33,1,0,0,0,0,0,0
1433,1434,51,25,68,92647,2,1.5,2,117,0,0,0,0,1
1434,1435,65,41,55,93106,2,1.1,1,0,0,0,0,0,0
1435,1436,43,17,55,90266,1,0.2,1,0,0,0,0,1,0
1436,1437,46,21,80,95054,4,0.4,1,0,0,0,0,1,1
1437,1438,28,3,123,92007,1,0.8,1,146,0,0,0,0,0
1438,1439,63,37,90,94105,4,1.9,2,106,0,1,0,1,0
1439,1440,59,29,61,94025,1,1.4,3,0,0,0,0,0,0
1440,1441,42,15,41,94610,3,2.5,2,0,0,0,0,1,0
1441,1442,58,33,43,94720,2,1.6,3,0,0,0,0,1,0
1442,1443,39,13,71,95822,3,0.1,1,162,0,1,0,1,0
1443,1444,36,12,25,95051,4,1.0,1,0,0,0,0,1,0
1444,1445,60,33,154,90740,1,3.0,2,0,1,1,1,1,0
1445,1446,47,21,141,90095,1,2.4,1,0,0,0,0,0,0
1446,1447,29,4,22,92661,2,0.9,3,110,0,0,0,0,0
1447,1448,52,28,145,94131,2,6.8,1,0,0,0,0,1,0
1448,1449,41,16,49,92122,3,0.5,3,0,0,0,0,1,0
1449,1450,63,37,109,90740,1,2.0,1,0,0,0,0,1,0
1450,1451,59,34,80,90086,3,0.5,1,0,0,0,0,1,1
1451,1452,44,20,82,94555,4,1.4,2,201,0,0,0,1,1
1452,1453,54,28,52,94102,4,2.5,1,0,0,0,0,1,0
1453,1454,29,5,85,90232,3,2.5,1,0,0,0,0,1,1
1454,1455,51,25,148,90024,1,1.0,1,0,0,0,0,0,0
1455,1456,63,39,160,91330,2,2.1,1,0,0,0,0,0,1
1456,1457,36,11,39,90095,4,1.7,1,0,0,0,0,1,0
1457,1458,42,16,25,94304,2,0.8,3,0,0,0,0,0,1
1458,1459,51,25,33,93033,1,1.4,3,0,0,0,0,1,1
1459,1460,47,20,38,92115,3,2.5,2,0,0,0,0,0,0
1460,1461,40,16,85,92677,4,0.2,3,0,0,0,0,1,1
1461,1462,54,28,48,93022,1,0.2,1,0,0,0,0,1,0
1462,1463,47,21,15,95207,4,0.6,3,77,0,0,0,1,0
1463,1464,35,10,94,91343,1,0.0,1,174,0,0,0,1,0
1464,1465,28,4,120,92333,2,0.6,1,0,0,0,0,1,0
1465,1466,45,19,60,91911,1,0.7,3,159,0,0,0,1,0
1466,1467,33,9,145,94303,2,4.33,1,277,0,0,0,0,1
1467,1468,62,36,29,91107,2,0.7,3,0,0,0,0,0,0
1468,1469,45,18,78,92129,3,2.67,2,0,0,0,0,1,0
1469,1470,59,35,59,90005,4,1.2,2,0,0,0,0,1,0
1470,1471,58,28,80,91116,2,4.5,3,0,0,0,0,0,1
1471,1472,52,26,180,94305,1,1.0,1,0,0,0,0,1,1
1472,1473,34,8,8,94710,3,0.1,2,83,0,0,0,1,0
1473,1474,65,35,23,91711,1,1.5,3,0,0,0,0,1,0
1474,1475,48,23,79,92124,2,3.8,3,0,0,0,0,1,0
1475,1476,44,19,78,92064,2,3.8,3,268,0,0,0,0,0
1476,1477,61,37,64,92028,1,0.0,2,0,0,0,0,0,1
1477,1478,40,14,64,91320,4,0.2,3,0,0,0,0,1,1
1478,1479,65,39,160,94803,4,3.8,1,237,1,0,0,1,0
1479,1480,28,4,43,91304,1,1.0,3,102,0,0,0,0,0
1480,1481,67,42,32,93943,1,1.1,3,0,0,0,0,0,1
1481,1482,35,9,179,91125,2,0.0,1,76,0,1,0,1,0
1482,1483,60,35,8,94143,1,0.1,1,0,0,0,0,1,0
1483,1484,58,32,63,92717,1,1.6,1,0,0,1,0,1,0
1484,1485,55,30,40,94126,2,2.3,3,0,0,1,0,1,0
1485,1486,34,9,99,90245,4,2.2,2,155,0,0,0,1,0
1486,1487,35,9,141,93022,2,4.5,2,0,1,0,0,0,0
1487,1488,28,4,159,93907,1,1.5,1,0,0,0,0,1,1
1488,1489,38,12,39,95825,2,0.3,1,174,0,0,0,1,0
1489,1490,62,38,99,91604,4,1.7,2,0,0,0,0,0,0
1490,1491,30,4,18,95020,4,0.3,2,0,0,0,0,1,1
1491,1492,38,12,38,94553,2,0.3,1,0,0,0,0,1,1
1492,1493,33,8,133,90024,1,0.0,1,0,0,0,0,1,0
1493,1494,58,34,84,91380,2,2.8,1,0,0,0,0,1,1
1494,1495,59,35,60,90089,1,0.0,2,0,0,0,0,1,1
1495,1496,52,28,178,92647,3,5.4,3,147,1,0,0,1,0
1496,1497,36,12,18,91330,1,0.5,3,0,0,0,0,0,1
1497,1498,45,21,73,95020,1,0.8,3,0,0,0,0,1,0
1498,1499,49,23,125,94022,1,7.3,1,0,0,0,0,0,0
1499,1500,52,26,91,92173,1,4.3,2,0,1,0,1,1,1
1500,1501,54,28,74,95014,2,1.1,1,0,0,0,0,1,0
1501,1502,30,4,35,92130,2,0.3,2,0,0,1,0,0,1
1502,1503,65,39,113,90036,1,2.0,1,0,0,0,0,1,1
1503,1504,34,8,52,94720,4,2.2,2,0,0,0,0,0,0
1504,1505,30,6,191,92028,2,4.4,2,0,1,0,0,1,0
1505,1506,51,25,18,92109,1,0.3,3,93,0,0,0,0,1
1506,1507,52,27,25,95138,2,0.0,1,0,0,0,0,1,1
1507,1508,43,18,50,91006,4,1.9,3,0,0,0,0,0,0
1508,1509,35,10,75,93940,4,0.7,3,0,0,0,0,1,1
1509,1510,56,26,92,92647,2,4.5,3,0,0,1,0,0,1
1510,1511,57,32,33,95747,2,2.0,2,0,0,0,0,1,0
1511,1512,58,32,65,90266,3,2.2,3,0,0,0,0,0,0
1512,1513,53,28,44,91604,3,1.7,1,0,0,0,0,0,0
1513,1514,45,21,183,95211,2,1.4,1,354,0,0,0,0,0
1514,1515,44,20,175,96150,2,1.4,1,0,0,0,0,1,1
1515,1516,54,28,28,94305,4,1.5,3,0,0,0,0,1,1
1516,1517,41,17,49,92130,4,2.2,2,0,0,0,0,0,0
1517,1518,52,26,45,92697,4,1.8,1,0,0,0,0,1,0
1518,1519,43,17,64,95053,4,3.0,3,221,1,0,0,1,0
1519,1520,63,38,22,92115,3,0.1,3,90,0,0,0,1,0
1520,1521,54,30,120,95039,1,7.4,1,119,0,0,0,1,1
1521,1522,33,8,175,92354,2,6.7,1,102,0,0,0,1,0
1522,1523,25,-1,101,94720,4,2.3,3,256,0,0,0,0,1
1523,1524,41,16,104,92037,1,1.0,3,0,0,0,0,1,0
1524,1525,40,16,155,94002,4,0.1,3,0,1,0,1,1,1
1525,1526,43,18,58,95747,1,2.4,1,0,0,0,0,0,0
1526,1527,36,10,80,94608,4,2.2,2,0,0,0,0,1,0
1527,1528,57,33,45,94117,1,1.8,3,195,0,0,0,0,0
1528,1529,34,9,134,94550,1,4.6,1,164,0,1,0,1,0
1529,1530,38,14,58,91709,4,2.0,3,153,0,1,0,0,0
1530,1531,47,21,20,94066,1,0.2,1,0,0,0,0,1,1
1531,1532,39,13,25,90304,4,1.5,3,0,0,0,0,1,0
1532,1533,45,20,55,94588,1,0.3,1,0,0,0,0,1,1
1533,1534,62,37,155,93943,1,1.3,1,0,0,0,0,0,0
1534,1535,59,34,30,92084,1,1.3,1,0,0,0,0,1,1
1535,1536,61,37,39,92096,4,0.4,1,0,0,0,0,1,1
1536,1537,36,12,73,95617,4,2.0,3,188,0,0,0,1,0
1537,1538,58,34,41,94608,4,1.3,1,0,0,0,0,1,0
1538,1539,55,30,34,95820,4,0.1,3,157,0,0,0,1,0
1539,1540,29,5,21,90601,3,0.9,3,119,0,0,0,0,0
1540,1541,34,8,11,91320,4,0.3,1,0,0,1,1,1,1
1541,1542,61,35,154,92704,2,6.9,1,0,0,0,0,0,0
1542,1543,50,20,19,92612,4,0.4,3,0,0,0,0,0,0
1543,1544,52,26,101,93407,2,2.4,2,0,0,0,0,1,0
1544,1545,39,15,24,92123,1,1.0,1,116,0,0,0,1,1
1545,1546,55,29,131,92675,2,2.7,1,0,0,1,0,0,0
1546,1547,33,9,105,95136,1,4.0,1,0,0,0,0,1,0
1547,1548,47,21,52,94720,1,1.2,2,194,0,0,0,0,0
1548,1549,57,32,21,92037,4,0.9,2,113,0,1,0,0,0
1549,1550,57,31,45,94305,3,1.4,1,198,0,0,0,1,0
1550,1551,40,14,39,93117,1,2.0,1,0,0,0,0,1,0
1551,1552,50,25,192,94115,2,2.8,1,238,0,0,0,0,1
1552,1553,29,5,195,94301,1,4.3,1,0,0,0,0,0,0
1553,1554,46,22,83,95616,3,0.7,1,0,0,0,0,0,0
1554,1555,42,15,34,91302,3,1.0,2,0,0,1,0,1,0
1555,1556,59,33,49,93009,4,1.7,2,104,0,0,0,1,0
1556,1557,31,1,60,94143,4,4.0,3,244,0,0,0,0,0
1557,1558,51,25,41,94939,4,1.8,1,0,0,0,0,0,0
1558,1559,35,10,72,91320,3,2.3,1,285,0,0,0,0,0
1559,1560,59,35,102,92677,4,3.0,2,115,1,0,0,1,0
1560,1561,35,10,31,95605,3,1.3,1,0,0,0,0,0,0
1561,1562,46,20,73,93106,1,1.5,2,128,0,0,0,1,0
1562,1563,34,9,89,91763,1,0.0,1,0,0,0,0,1,0
1563,1564,55,29,19,92109,4,0.7,3,121,0,1,0,0,1
1564,1565,64,40,63,94706,4,1.2,2,0,0,0,0,1,0
1565,1566,34,9,104,95758,3,1.2,3,0,0,0,0,1,0
1566,1567,61,35,40,95064,1,0.8,2,128,0,0,0,1,0
1567,1568,63,39,92,94710,2,0.0,3,0,0,0,0,1,0
1568,1569,59,33,72,92350,2,0.7,2,226,0,0,0,0,0
1569,1570,51,27,44,94305,3,1.9,2,141,0,0,0,0,0
1570,1571,41,16,114,94705,4,3.5,1,0,1,0,0,0,1
1571,1572,37,13,73,95758,4,2.4,1,0,0,0,0,0,0
1572,1573,64,40,63,91711,4,1.2,2,0,0,1,0,0,1
1573,1574,44,20,69,92028,1,0.8,3,184,0,0,1,1,1
1574,1575,62,37,42,92106,3,1.5,1,0,0,0,0,1,0
1575,1576,50,26,88,90037,1,2.7,1,0,0,0,0,1,0
1576,1577,43,18,98,92131,2,0.4,1,0,0,0,0,1,0
1577,1578,34,8,65,92093,1,3.0,1,227,1,0,0,1,0
1578,1579,38,13,12,94143,2,0.3,2,104,0,1,0,1,0
1579,1580,29,5,122,94305,4,3.0,1,0,1,0,0,0,1
1580,1581,39,14,12,92093,2,0.0,3,0,0,0,0,0,0
1581,1582,53,29,24,94105,2,0.2,1,0,0,0,0,0,1
1582,1583,43,19,170,92037,4,4.25,1,318,1,0,1,1,1
1583,1584,61,36,184,92028,4,2.3,2,342,1,0,1,1,1
1584,1585,46,20,25,93401,4,0.6,3,125,0,0,0,0,0
1585,1586,57,31,131,90502,2,2.7,1,0,0,0,0,0,0
1586,1587,59,33,50,94122,2,2.3,3,0,0,0,0,0,1
1587,1588,52,28,21,94035,2,0.4,1,0,0,1,0,1,0
1588,1589,29,3,55,95616,3,1.1,2,0,0,0,0,1,0
1589,1590,57,32,124,90049,1,0.2,2,0,1,0,0,1,0
1590,1591,49,23,58,95819,4,2.6,1,188,0,0,0,0,0
1591,1592,39,13,72,95817,2,2.8,1,0,0,0,0,1,0
1592,1593,56,31,192,90089,1,7.0,3,0,1,0,1,1,0
1593,1594,63,38,83,91320,3,1.8,2,0,0,0,0,1,0
1594,1595,37,12,93,90025,1,2.8,1,0,0,1,0,1,0
1595,1596,56,26,38,94305,3,1.0,3,110,0,1,0,1,0
1596,1597,45,20,55,92606,4,1.9,3,164,0,1,0,0,0
1597,1598,66,41,11,92325,3,0.1,3,0,0,1,0,0,1
1598,1599,40,15,85,94550,2,0.4,1,0,0,1,0,0,0
1599,1600,50,24,124,93305,1,4.9,1,266,0,0,0,1,0
1600,1601,60,36,129,92028,2,6.0,1,0,0,0,0,1,0
1601,1602,31,7,180,93407,1,4.3,1,0,0,0,0,0,0
1602,1603,40,14,74,90245,4,1.4,2,0,0,0,0,1,0
1603,1604,36,6,138,92152,1,7.0,3,86,1,0,0,1,0
1604,1605,55,29,111,90502,2,3.6,3,0,1,0,0,0,1
1605,1606,54,28,83,93555,3,0.8,1,0,0,0,0,1,0
1606,1607,35,10,33,90266,4,1.7,1,87,0,0,0,1,0
1607,1608,55,29,21,92028,4,0.7,3,0,0,0,0,0,0
1608,1609,36,10,35,94608,2,0.3,1,98,0,0,0,1,0
1609,1610,66,41,105,93023,1,0.8,3,0,0,1,1,1,1
1610,1611,38,14,103,94305,1,0.8,2,0,0,0,0,0,1
1611,1612,58,32,75,92096,2,2.3,3,0,0,0,0,0,0
1612,1613,41,17,33,94550,1,0.7,1,104,0,0,0,0,0
1613,1614,60,34,52,94305,4,1.7,2,0,0,1,0,1,0
1614,1615,47,23,89,94920,1,2.6,2,0,0,1,1,1,1
1615,1616,62,36,63,93109,1,2.5,3,0,0,0,0,0,0
1616,1617,48,23,84,94402,4,3.1,2,0,1,1,1,1,0
1617,1618,61,36,44,91302,4,2.1,1,0,0,0,0,0,0
1618,1619,29,3,29,94720,3,1.0,1,0,0,0,0,1,1
1619,1620,45,21,29,90005,1,0.3,3,0,0,0,0,1,0
1620,1621,39,14,22,94035,2,0.3,2,0,0,0,0,1,0
1621,1622,31,6,53,92093,4,2.2,1,114,0,0,0,1,0
1622,1623,39,14,24,94611,2,0.3,2,0,0,0,0,1,0
1623,1624,63,38,153,90045,1,1.3,1,455,0,0,0,0,0
1624,1625,28,2,31,90024,2,0.3,2,0,0,1,0,1,0
1625,1626,56,30,21,94542,2,0.7,2,0,0,0,0,1,0
1626,1627,31,6,180,93108,2,6.7,1,0,0,0,0,0,0
1627,1628,46,20,82,91016,3,0.7,2,0,0,0,0,1,1
1628,1629,42,18,90,95064,4,0.8,1,245,0,1,0,0,0
1629,1630,53,29,154,93407,4,7.4,3,0,1,0,0,0,0
1630,1631,41,17,99,92096,2,1.8,2,0,0,0,0,1,1
1631,1632,61,36,153,91105,1,2.6,2,0,1,1,1,0,1
1632,1633,31,5,93,95032,2,3.1,2,0,1,0,0,1,0
1633,1634,62,38,53,92121,1,0.0,2,0,0,0,0,0,0
1634,1635,59,34,18,95814,3,1.3,2,104,0,0,1,1,1
1635,1636,49,24,70,91330,1,2.9,1,0,0,0,0,0,0
1636,1637,65,39,100,92122,4,1.7,3,0,0,0,0,0,1
1637,1638,30,6,193,94022,3,6.3,3,0,1,0,0,1,0
1638,1639,32,7,125,95133,1,0.0,1,0,0,0,0,1,1
1639,1640,56,31,68,94571,2,0.0,3,0,0,1,0,1,0
1640,1641,36,10,55,90009,1,2.0,1,95,0,0,0,1,0
1641,1642,58,34,152,92182,4,3.6,3,0,1,0,0,0,0
1642,1643,27,3,84,95814,3,1.5,1,0,0,0,0,1,1
1643,1644,41,16,13,91125,2,0.0,3,0,0,0,0,1,0
1644,1645,59,35,33,91355,4,0.4,1,131,0,0,0,0,1
1645,1646,56,32,89,92096,4,1.0,2,90,0,1,0,1,0
1646,1647,52,26,93,91745,1,2.4,1,0,0,0,0,1,0
1647,1648,35,5,68,90509,4,1.8,3,0,0,0,0,0,0
1648,1649,47,21,85,93106,2,1.7,2,0,0,0,0,0,1
1649,1650,29,4,73,95039,1,0.8,2,0,0,0,0,1,0
1650,1651,31,6,83,92131,4,2.2,2,106,0,0,0,1,0
1651,1652,62,36,158,94301,2,6.3,3,0,1,0,0,1,0
1652,1653,48,18,182,92626,4,6.0,3,0,1,0,0,1,0
1653,1654,26,1,24,96651,2,0.9,3,123,0,0,0,0,1
1654,1655,60,34,102,94305,2,2.0,1,0,0,0,0,1,1
1655,1656,35,11,53,91355,3,2.8,1,0,0,0,0,0,0
1656,1657,40,15,175,92646,2,3.3,1,0,0,0,0,1,0
1657,1658,31,5,28,94538,3,1.0,1,0,0,0,0,1,0
1658,1659,50,25,14,92037,4,0.8,1,0,0,0,0,1,0
1659,1660,33,7,139,95828,1,4.0,3,106,1,0,1,1,1
1660,1661,37,11,34,95747,3,0.9,1,0,0,0,0,1,0
1661,1662,38,14,64,92093,1,1.5,3,0,0,0,0,0,1
1662,1663,63,38,84,94607,4,0.1,2,0,0,0,0,0,0
1663,1664,57,32,42,95070,3,0.5,2,0,0,1,0,1,0
1664,1665,61,35,63,91605,1,1.6,1,0,0,0,0,1,0
1665,1666,37,12,100,92735,3,1.2,3,341,0,0,0,1,1
1666,1667,51,25,190,95138,2,4.2,2,0,1,0,0,1,0
1667,1668,44,20,22,90024,1,1.0,1,91,0,0,0,0,0
1668,1669,63,37,20,90066,1,0.8,2,0,0,1,0,0,1
1669,1670,43,18,21,95037,2,1.4,2,0,0,0,0,1,1
1670,1671,38,14,25,95135,4,0.4,2,101,0,0,0,1,0
1671,1672,34,9,20,92648,4,1.1,3,0,0,0,0,1,0
1672,1673,48,23,173,94546,3,0.2,1,0,1,0,1,1,1
1673,1674,29,5,81,94115,2,2.5,1,0,0,0,0,0,1
1674,1675,37,11,139,95814,2,0.8,2,421,1,0,0,1,0
1675,1676,60,35,119,90266,2,3.9,1,0,0,1,0,1,0
1676,1677,46,20,74,92821,4,2.6,3,104,0,0,0,1,0
1677,1678,34,10,42,92173,1,1.5,2,131,0,0,0,0,0
1678,1679,56,30,73,94035,2,1.1,1,0,0,0,0,0,0
1679,1680,57,31,114,94590,4,5.2,1,0,1,1,1,1,0
1680,1681,62,36,44,92093,2,1.0,3,0,0,0,0,0,0
1681,1682,32,8,141,90005,2,4.33,1,0,0,0,0,0,0
1682,1683,51,26,14,92182,2,0.0,1,103,0,0,0,1,0
1683,1684,55,29,33,92660,2,0.4,3,0,0,0,0,0,0
1684,1685,60,34,83,94028,2,2.0,1,249,0,0,0,0,0
1685,1686,40,16,89,90011,4,0.8,1,155,0,0,0,1,0
1686,1687,62,38,39,96003,4,2.2,1,0,0,1,0,1,0
1687,1688,63,39,83,90025,3,2.0,3,0,0,0,0,1,1
1688,1689,60,34,108,92152,2,2.0,1,359,0,0,0,1,0
1689,1690,59,34,21,92028,3,1.3,2,0,0,0,0,1,1
1690,1691,26,1,102,95521,1,1.9,1,0,0,0,0,0,0
1691,1692,56,32,48,94117,1,1.6,3,0,0,0,0,0,1
1692,1693,58,32,32,93014,3,1.4,1,0,0,0,0,1,0
1693,1694,57,31,43,95616,1,0.2,1,0,0,0,0,0,0
1694,1695,48,23,35,94025,4,0.4,2,118,0,0,0,0,0
1695,1696,30,6,184,91911,1,6.0,1,0,0,0,0,1,0
1696,1697,45,21,140,91024,2,7.6,1,132,0,0,0,0,0
1697,1698,64,38,32,90065,3,0.7,2,0,0,0,0,1,1
1698,1699,44,20,149,92121,1,1.7,1,0,0,0,0,1,0
1699,1700,51,25,15,94720,4,0.6,3,0,0,0,0,0,1
1700,1701,43,16,71,90089,3,2.33,2,0,0,0,0,0,0
1701,1702,29,3,108,94304,4,1.8,2,0,0,0,0,0,0
1702,1703,56,30,122,93555,2,0.5,1,0,0,0,0,0,1
1703,1704,65,41,40,94542,3,0.1,3,0,0,0,0,1,0
1704,1705,46,22,198,95521,2,6.67,1,0,0,0,0,0,1
1705,1706,48,24,79,90245,4,1.4,2,0,0,1,0,0,1
1706,1707,56,31,84,92672,1,0.1,3,0,0,0,0,1,0
1707,1708,61,37,31,92374,3,0.4,2,0,0,0,0,0,1
1708,1709,46,20,12,90250,4,0.6,3,0,0,0,0,0,1
1709,1710,58,34,88,93555,2,1.6,1,0,0,0,0,1,1
1710,1711,31,5,29,95405,2,0.3,2,131,0,0,0,1,1
1711,1712,27,3,201,95819,1,6.33,1,158,0,0,0,1,0
1712,1713,44,20,20,92780,1,1.4,3,0,0,0,0,0,0
1713,1714,44,20,15,90405,1,1.0,1,0,0,0,0,1,0
1714,1715,51,27,155,94720,2,0.4,1,107,0,0,0,0,1
1715,1716,39,13,25,95370,3,0.2,2,0,0,0,0,1,0
1716,1717,32,8,200,91330,2,6.5,1,565,0,0,0,1,0
1717,1718,33,7,101,93727,1,2.7,2,233,0,0,0,0,0
1718,1719,40,16,19,92028,4,0.4,2,0,0,0,0,1,1
1719,1720,36,12,188,91304,2,6.5,1,0,0,0,0,1,1
1720,1721,52,28,8,95060,1,0.3,1,0,0,0,0,1,0
1721,1722,54,29,59,92867,2,2.3,3,152,0,0,0,1,0
1722,1723,26,2,72,92647,4,2.6,1,0,0,1,1,1,0
1723,1724,39,15,55,95821,1,1.5,3,0,0,0,0,1,0
1724,1725,46,19,24,90025,3,0.67,2,0,0,0,0,1,0
1725,1726,57,32,19,95348,1,1.3,1,0,0,0,0,1,0
1726,1727,59,33,71,91335,2,2.3,3,150,0,0,0,1,1
1727,1728,52,26,54,90049,2,1.5,2,0,0,0,0,0,1
1728,1729,52,26,28,95405,1,0.3,3,0,0,0,0,1,0
1729,1730,50,20,25,91320,4,0.4,3,0,0,0,0,1,0
1730,1731,41,17,51,94402,2,0.6,3,0,0,0,0,0,1
1731,1732,43,19,125,92122,3,2.4,1,0,1,0,0,1,0
1732,1733,25,0,88,94566,2,1.8,2,319,0,0,0,1,1
1733,1734,40,16,125,95125,2,2.2,1,0,0,0,0,1,0
1734,1735,35,10,79,94720,4,2.1,3,182,0,0,0,1,0
1735,1736,60,36,31,95051,3,0.4,2,0,0,0,0,1,1
1736,1737,57,31,131,95133,2,2.7,1,394,0,0,0,0,1
1737,1738,44,19,70,92399,1,0.2,2,230,0,1,0,0,0
1738,1739,61,36,38,91129,3,0.9,3,82,0,0,0,1,1
1739,1740,33,7,83,95211,1,2.5,1,0,0,1,1,1,1
1740,1741,45,20,59,95008,1,2.4,1,0,0,1,1,1,0
1741,1742,45,21,121,94066,1,4.7,1,0,0,0,0,0,0
1742,1743,64,38,42,95929,2,0.7,3,137,0,0,0,1,0
1743,1744,50,24,32,94701,4,1.8,1,109,0,0,0,1,0
1744,1745,28,3,29,91105,4,0.8,1,135,0,0,0,1,0
1745,1746,37,12,40,90065,2,1.1,2,0,0,1,0,0,1
1746,1747,62,36,25,90740,3,0.3,3,0,0,0,0,1,1
1747,1748,29,5,21,90717,4,0.4,2,89,0,0,0,0,1
1748,1749,49,23,79,95819,3,0.7,2,151,0,0,0,1,0
1749,1750,46,22,52,95814,2,2.1,3,221,0,0,0,0,0
1750,1751,60,34,61,95521,4,1.7,2,229,0,0,0,0,0
1751,1752,55,31,25,94720,2,0.2,1,0,0,0,0,0,0
1752,1753,33,8,155,92717,1,7.4,3,0,1,0,0,0,0
1753,1754,53,29,25,92008,2,0.4,1,0,0,0,0,1,0
1754,1755,50,24,80,95616,4,4.9,1,0,0,0,0,1,0
1755,1756,28,3,55,92647,4,1.7,2,0,0,0,0,1,1
1756,1757,42,17,23,95053,2,0.0,3,0,0,0,0,0,0
1757,1758,33,9,60,90630,1,1.2,1,0,0,0,0,1,1
1758,1759,40,14,54,96003,2,0.7,1,0,0,0,0,0,0
1759,1760,31,6,44,94720,4,0.8,1,0,0,0,0,0,0
1760,1761,41,16,33,94309,4,0.0,2,0,0,0,0,1,0
1761,1762,52,27,45,94720,2,2.0,2,121,0,0,0,0,1
1762,1763,65,35,55,94526,4,1.67,3,89,0,0,0,1,1
1763,1764,48,24,134,94105,1,5.0,1,0,0,0,0,0,1
1764,1765,45,21,44,94596,3,0.6,2,0,0,0,0,1,0
1765,1766,26,0,149,95051,2,7.2,1,154,0,0,0,0,0
1766,1767,64,38,22,92697,2,0.2,3,0,0,1,0,0,0
1767,1768,41,14,74,92691,3,2.33,2,0,0,0,0,1,0
1768,1769,43,18,128,92093,4,5.3,1,84,1,0,0,0,0
1769,1770,60,36,62,94061,4,2.2,1,0,0,0,0,0,0
1770,1771,62,37,9,91320,1,0.1,1,94,0,0,0,0,0
1771,1772,46,21,9,95023,2,0.7,3,0,0,0,0,1,0
1772,1773,36,11,15,94720,2,0.3,2,119,0,0,0,0,0
1773,1774,31,5,28,92037,4,0.8,1,0,0,0,0,0,0
1774,1775,43,18,83,93109,3,0.5,3,0,0,0,0,0,1
1775,1776,46,22,73,91360,1,0.8,3,117,0,0,0,0,0
1776,1777,50,26,42,94080,4,1.1,2,151,0,0,0,1,0
1777,1778,52,27,34,93117,2,0.7,2,114,0,0,0,1,1
1778,1779,27,3,32,94710,3,1.0,2,0,0,0,0,0,0
1779,1780,34,9,68,94720,1,2.8,1,0,0,0,0,1,0
1780,1781,49,24,82,95051,1,2.9,1,267,0,0,0,1,0
1781,1782,52,26,19,90650,2,0.7,2,0,0,0,0,0,1
1782,1783,37,11,60,95825,2,2.8,1,181,0,0,0,0,1
1783,1784,53,27,192,94720,1,1.7,1,601,0,0,0,1,0
1784,1785,54,29,119,91355,3,2.0,1,0,1,1,1,0,0
1785,1786,29,3,190,94080,2,4.5,1,0,0,0,0,1,0
1786,1787,35,11,34,93117,1,1.5,2,0,0,0,0,0,0
1787,1788,32,6,44,94608,4,0.2,1,0,0,1,1,1,1
1788,1789,38,13,23,91116,4,0.2,3,0,0,0,0,1,0
1789,1790,44,20,171,91330,4,0.7,1,567,1,0,1,1,1
1790,1791,44,20,43,92124,1,0.3,3,0,0,1,0,0,1
1791,1792,48,22,139,94309,1,0.0,1,0,0,0,1,1,1
1792,1793,46,20,118,93009,1,5.7,1,0,0,0,1,1,1
1793,1794,35,9,113,94596,3,0.8,3,0,1,0,0,1,0
1794,1795,56,32,98,91355,3,3.9,3,0,1,0,0,0,0
1795,1796,49,24,70,90024,1,2.9,1,0,0,0,0,0,1
1796,1797,57,32,42,92831,2,2.1,3,0,0,0,0,1,0
1797,1798,35,10,143,91365,1,8.6,1,0,0,0,0,1,1
1798,1799,44,20,185,94086,3,2.7,1,0,1,0,0,1,0
1799,1800,38,14,28,95821,4,0.4,2,100,0,0,0,1,0
1800,1801,57,33,45,94080,3,1.5,1,181,0,1,1,1,1
1801,1802,35,10,78,92121,1,2.6,2,0,0,0,0,0,0
1802,1803,29,3,121,92806,2,1.3,1,0,0,0,0,0,0
1803,1804,58,32,59,94542,1,1.6,1,0,0,0,0,1,0
1804,1805,40,16,64,92661,4,2.67,1,0,0,1,0,1,0
1805,1806,51,26,15,92373,2,0.0,1,114,0,0,0,1,0
1806,1807,61,36,10,90740,1,0.1,1,0,0,0,0,0,0
1807,1808,46,20,61,90036,2,0.4,3,0,0,0,0,0,0
1808,1809,55,31,50,93010,4,1.5,1,0,0,0,0,1,0
1809,1810,35,10,79,95045,4,2.1,3,0,0,1,0,1,0
1810,1811,60,34,35,90025,1,0.2,1,0,0,0,0,1,0
1811,1812,28,3,11,94534,4,0.5,3,0,0,0,0,0,0
1812,1813,43,19,128,95054,1,4.7,1,0,0,0,0,1,0
1813,1814,61,36,55,90033,3,0.9,3,0,0,0,0,1,1
1814,1815,48,22,79,95747,3,0.7,2,0,0,0,0,1,0
1815,1816,65,39,18,94923,2,0.4,1,0,0,1,1,1,1
1816,1817,45,19,91,92373,2,1.7,2,0,0,1,0,1,0
1817,1818,36,11,9,94604,4,0.2,3,0,0,0,0,0,1
1818,1819,45,20,62,95818,2,2.2,3,0,0,0,0,1,0
1819,1820,60,34,59,94110,1,1.6,1,231,0,0,0,1,0
1820,1821,47,22,25,90404,1,0.1,1,148,0,0,0,1,0
1821,1822,32,7,54,96008,4,1.3,1,0,0,1,0,1,0
1822,1823,48,23,112,93014,1,5.1,2,86,1,1,1,1,0
1823,1824,33,8,125,91320,1,0.0,1,0,0,0,0,1,1
1824,1825,49,23,194,94022,4,8.3,2,0,1,0,0,0,1
1825,1826,56,32,161,94720,1,5.8,3,0,1,1,0,0,0
1826,1827,59,33,35,91105,1,0.2,1,171,0,0,0,0,0
1827,1828,56,30,113,92704,2,2.7,1,352,0,0,0,0,1
1828,1829,30,4,25,92123,2,0.3,2,0,0,0,0,0,0
